('2025-07-23T08:06:21.141780', 'RELIANCE', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'SBIN', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'SBI', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'LT', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'ICICIBANK', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'INDUSINDBK', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'HDFCBANK', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'MARUTI', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'INFY', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'TCS', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'NTPC', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'ITC', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'KOTAKBANK', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'BPCL', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'POWERGRID', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'HCLTECH', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'BRITANNIA', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'ADANIPOWER', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'WIPRO', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'TATAMOTORS', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'COALINDIA', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'TATASTEEL', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'ADANIGREEN', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'TATACONSUM', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'BHARTIARTL', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'ADANIENT', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'ADANIPORTS', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'ONGC', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'AXISBANK', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'JSWSTEEL', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'GRASIM', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'SUNPHARMA', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'HDFCLIFE', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'CIPLA', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'BAJFINANCE', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'HEROMOTOCO', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'APOLLOHOSP', None, 5.0, 'unknown', 5.0)
